city;yr;mo;da;latitude;prcp_dia;tmax;tmin;med_temp
Barra do Turvo;2009;4;24;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;4;25;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;4;26;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;4;27;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;4;28;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;4;29;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;4;3;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;4;30;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;4;4;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;4;5;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;4;6;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;4;7;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;4;8;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;4;9;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;5;1;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;5;10;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;5;11;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;5;12;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;5;13;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;5;14;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;5;15;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;5;16;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;5;17;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;5;18;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;5;19;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;5;2;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;5;20;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;5;21;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;5;22;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;5;23;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;5;24;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;5;25;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;5;26;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;5;27;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;5;28;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;5;29;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;5;3;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;5;30;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;5;31;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;5;4;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;5;5;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;5;6;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;5;7;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;5;8;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;5;9;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;6;1;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;6;10;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;6;11;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;6;12;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;6;13;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;6;14;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;6;15;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;6;16;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;6;17;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;6;18;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;6;19;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;6;2;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;6;20;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;6;21;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;6;22;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;6;23;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;6;24;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;6;25;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;6;26;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;6;27;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;6;28;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;6;29;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;6;3;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;6;30;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;6;4;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;6;5;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;6;6;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;6;7;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;6;8;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;6;9;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;7;1;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;7;10;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;7;11;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;7;12;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;7;13;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;7;14;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;7;15;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;7;16;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;7;17;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;7;18;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;7;19;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;7;2;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;7;20;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;7;21;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;7;22;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;7;23;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;7;24;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;7;25;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;7;26;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;7;27;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;7;28;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;7;29;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;7;3;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;7;30;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;7;31;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;7;4;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;7;5;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;7;6;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;7;7;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;7;8;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;7;9;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;8;1;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;8;10;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;8;11;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;8;12;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;8;13;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;8;14;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;8;15;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;8;16;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;8;17;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;8;18;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;8;19;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;8;2;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;8;20;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;8;21;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;8;22;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;8;23;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;8;24;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;8;25;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;8;26;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;8;27;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;8;28;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;8;29;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;8;3;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;8;30;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;8;31;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;8;4;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;8;5;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;8;6;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;8;7;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;8;8;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;8;9;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;9;1;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;9;10;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;9;11;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;9;12;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;9;13;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;9;14;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;9;15;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;9;16;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;9;17;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;9;18;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;9;19;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;9;2;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;9;20;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;9;21;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;9;22;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;9;23;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;9;24;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;9;25;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;9;26;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;9;27;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;9;28;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;9;29;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;9;3;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;9;30;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;9;4;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;9;5;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;9;6;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;9;7;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;9;8;24;0.0;0.0;0.0;0.0
Barra do Turvo;2009;9;9;24;0.0;0.0;0.0;0.0
Barra do Turvo;2010;1;1;24;12.4;22.0;18.6;19.629166666666666
Barra do Turvo;2010;1;10;24;2.6;28.8;20.3;23.308333333333337
Barra do Turvo;2010;1;11;24;36.4;28.9;19.3;22.08333333333333
Barra do Turvo;2010;1;12;24;6.6;29.7;19.1;22.133333333333336
Barra do Turvo;2010;1;13;24;11.6;29.1;0.0;20.929166666666664
Barra do Turvo;2010;1;14;24;19.799999999999997;26.9;20.2;21.441666666666666
Barra do Turvo;2010;1;15;24;3.400000000000001;24.6;17.1;20.07083333333333
Barra do Turvo;2010;1;16;24;0.2;24.8;17.0;20.73333333333333
Barra do Turvo;2010;1;17;24;1.2000000000000002;28.8;20.2;23.325000000000003
Barra do Turvo;2010;1;18;24;6.199999999999999;31.3;18.8;23.150000000000002
Barra do Turvo;2010;1;19;24;0.0;29.6;20.4;24.2625
Barra do Turvo;2010;1;2;24;11.4;30.4;0.0;21.17916666666667
Barra do Turvo;2010;1;20;24;0.2;28.8;21.5;24.312499999999996
Barra do Turvo;2010;1;21;24;30.4;23.6;18.8;20.68333333333333
Barra do Turvo;2010;1;22;24;28.000000000000004;23.1;18.7;20.254166666666666
Barra do Turvo;2010;1;23;24;8.4;26.0;18.5;20.599999999999998
Barra do Turvo;2010;1;24;24;7.2;27.1;18.8;21.258333333333336
Barra do Turvo;2010;1;25;24;1.2;26.0;17.4;21.412499999999998
Barra do Turvo;2010;1;26;24;9.0;27.9;17.8;21.02083333333333
Barra do Turvo;2010;1;27;24;0.2;27.0;16.0;20.787499999999998
Barra do Turvo;2010;1;28;24;23.800000000000004;25.3;18.6;20.883333333333333
Barra do Turvo;2010;1;29;24;11.999999999999998;26.2;20.0;21.579166666666662
Barra do Turvo;2010;1;3;24;11.2;25.8;20.5;22.237499999999997
Barra do Turvo;2010;1;30;24;26.999999999999996;23.2;18.5;20.283333333333335
Barra do Turvo;2010;1;31;24;0.0;30.9;17.0;23.04583333333333
Barra do Turvo;2010;1;4;24;18.200000000000003;30.7;19.5;22.87916666666666
Barra do Turvo;2010;1;5;24;4.000000000000001;30.4;19.1;22.325
Barra do Turvo;2010;1;6;24;7.3999999999999995;29.7;20.7;23.287499999999994
Barra do Turvo;2010;1;7;24;12.799999999999999;27.5;20.3;22.329166666666666
Barra do Turvo;2010;1;8;24;69.00000000000001;22.1;19.2;20.104166666666664
Barra do Turvo;2010;1;9;24;12.399999999999999;23.6;19.5;21.55416666666667
Barra do Turvo;2010;10;1;24;5.0;19.5;16.0;17.191666666666666
Barra do Turvo;2010;10;10;24;2.6;17.6;11.1;13.149999999999999
Barra do Turvo;2010;10;11;24;7.4;17.8;10.9;12.883333333333331
Barra do Turvo;2010;10;12;24;0.2;9.5;10.2;12.366666666666665
Barra do Turvo;2010;10;13;24;0.0;9.3;10.0;13.133333333333333
Barra do Turvo;2010;10;14;24;3.0000000000000004;18.2;10.5;14.079166666666666
Barra do Turvo;2010;10;15;24;18.799999999999997;23.9;14.9;18.091666666666665
Barra do Turvo;2010;10;16;24;0.2;26.2;16.6;20.374999999999996
Barra do Turvo;2010;10;17;24;0.6000000000000001;21.5;15.7;17.754166666666666
Barra do Turvo;2010;10;18;24;33.60000000000001;16.8;10.8;14.816666666666665
Barra do Turvo;2010;10;19;24;0.0;9.7;10.0;14.8125
Barra do Turvo;2010;10;2;24;0.8;16.7;0.0;8.608333333333334
Barra do Turvo;2010;10;20;24;0.0;24.8;13.3;17.041666666666668
Barra do Turvo;2010;10;21;24;0.0;25.7;12.1;17.845833333333335
Barra do Turvo;2010;10;22;24;0.2;24.2;12.9;17.07916666666667
Barra do Turvo;2010;10;23;24;2.2;22.5;15.7;17.82916666666667
Barra do Turvo;2010;10;24;24;1.4;19.1;15.8;17.158333333333335
Barra do Turvo;2010;10;25;24;8.200000000000001;24.8;14.5;17.687500000000004
Barra do Turvo;2010;10;26;24;3.400000000000001;17.7;13.8;15.795833333333334
Barra do Turvo;2010;10;27;24;3.0000000000000004;21.8;12.4;15.587499999999999
Barra do Turvo;2010;10;28;24;0.0;25.9;11.5;16.941666666666666
Barra do Turvo;2010;10;29;24;0.0;26.5;14.3;18.995833333333334
Barra do Turvo;2010;10;3;24;0.6000000000000001;11.6;0.0;0.9333333333333332
Barra do Turvo;2010;10;30;24;16.0;20.6;16.4;17.962499999999995
Barra do Turvo;2010;10;31;24;0.0;24.4;11.9;17.808333333333337
Barra do Turvo;2010;10;4;24;5.800000000000001;14.2;0.0;3.920833333333333
Barra do Turvo;2010;10;5;24;0.0;19.1;0.0;9.020833333333332
Barra do Turvo;2010;10;6;24;0.0;24.2;13.6;17.120833333333334
Barra do Turvo;2010;10;7;24;19.2;19.8;15.6;17.42083333333333
Barra do Turvo;2010;10;8;24;0.0;24.7;12.2;17.566666666666663
Barra do Turvo;2010;10;9;24;7.000000000000001;17.5;10.9;13.858333333333336
Barra do Turvo;2010;11;1;24;0.0;27.0;11.9;18.779166666666665
Barra do Turvo;2010;11;10;24;4.2;26.3;12.0;17.05416666666667
Barra do Turvo;2010;11;11;24;1.4;17.6;11.8;13.299999999999999
Barra do Turvo;2010;11;12;24;2.9999999999999996;17.5;12.3;14.083333333333334
Barra do Turvo;2010;11;13;24;1.5999999999999999;20.7;12.4;15.287499999999994
Barra do Turvo;2010;11;14;24;0.0;9.9;10.2;15.2875
Barra do Turvo;2010;11;15;24;0.0;23.7;11.6;17.045833333333338
Barra do Turvo;2010;11;16;24;7.4;19.8;15.2;16.775000000000002
Barra do Turvo;2010;11;17;24;12.4;24.2;11.7;17.2625
Barra do Turvo;2010;11;18;24;0.8;26.6;11.0;17.966666666666665
Barra do Turvo;2010;11;19;24;0.2;29.7;10.3;18.308333333333334
Barra do Turvo;2010;11;2;24;0.2;9.7;10.4;16.383333333333336
Barra do Turvo;2010;11;20;24;0.0;24.7;15.0;19.041666666666668
Barra do Turvo;2010;11;21;24;0.0;29.4;18.4;22.037499999999998
Barra do Turvo;2010;11;22;24;31.999999999999996;21.4;17.7;19.254166666666666
Barra do Turvo;2010;11;23;24;1.9999999999999998;21.6;16.2;18.258333333333333
Barra do Turvo;2010;11;24;24;1.0;26.5;16.4;19.404166666666665
Barra do Turvo;2010;11;25;24;27.799999999999997;24.6;16.8;19.554166666666667
Barra do Turvo;2010;11;26;24;0.4;24.7;18.0;20.00833333333333
Barra do Turvo;2010;11;27;24;0.6000000000000001;28.1;17.5;21.033333333333335
Barra do Turvo;2010;11;28;24;0.0;30.7;17.2;22.879166666666663
Barra do Turvo;2010;11;29;24;0.0;27.3;18.8;22.166666666666668
Barra do Turvo;2010;11;3;24;0.0;25.8;11.9;17.733333333333334
Barra do Turvo;2010;11;30;24;15.4;24.4;18.9;20.816666666666666
Barra do Turvo;2010;11;4;24;0.0;28.6;10.0;18.808333333333334
Barra do Turvo;2010;11;5;24;16.2;29.3;13.1;20.254166666666663
Barra do Turvo;2010;11;6;24;4.6000000000000005;24.3;15.1;18.400000000000002
Barra do Turvo;2010;11;7;24;0.0;24.9;14.5;18.445833333333336
Barra do Turvo;2010;11;8;24;0.2;27.2;11.4;18.45416666666667
Barra do Turvo;2010;11;9;24;0.0;31.7;14.5;22.650000000000002
Barra do Turvo;2010;12;1;24;1.8;20.6;15.7;18.01666666666667
Barra do Turvo;2010;12;10;24;0.0;26.9;16.8;20.09583333333333
Barra do Turvo;2010;12;11;24;0.0;29.3;17.3;21.262500000000003
Barra do Turvo;2010;12;12;24;18.400000000000002;32.2;20.3;23.69583333333334
Barra do Turvo;2010;12;13;24;53.39999999999999;21.5;14.8;18.741666666666667
Barra do Turvo;2010;12;14;24;18.399999999999995;14.9;11.8;13.066666666666668
Barra do Turvo;2010;12;15;24;9.800000000000002;16.5;0.0;8.241666666666665
Barra do Turvo;2010;12;16;24;13.600000000000001;19.2;0.0;10.233333333333334
Barra do Turvo;2010;12;17;24;17.400000000000006;23.5;0.0;15.941666666666668
Barra do Turvo;2010;12;18;24;0.6000000000000001;30.3;19.8;23.208333333333332
Barra do Turvo;2010;12;19;24;0.0;30.2;18.9;23.249999999999996
Barra do Turvo;2010;12;2;24;3.6;25.2;16.8;19.212499999999995
Barra do Turvo;2010;12;20;24;0.0;31.4;17.0;23.883333333333336
Barra do Turvo;2010;12;21;24;55.8;31.7;18.8;22.724999999999998
Barra do Turvo;2010;12;22;24;0.2;27.0;18.2;21.270833333333332
Barra do Turvo;2010;12;23;24;10.2;24.9;19.6;20.679166666666667
Barra do Turvo;2010;12;24;24;1.8;26.2;18.8;21.279166666666665
Barra do Turvo;2010;12;25;24;31.0;28.9;16.6;21.50833333333333
Barra do Turvo;2010;12;26;24;3.8000000000000003;25.8;19.3;21.52083333333334
Barra do Turvo;2010;12;27;24;0.2;25.6;16.1;20.012500000000003
Barra do Turvo;2010;12;28;24;0.0;26.9;16.3;20.445833333333336
Barra do Turvo;2010;12;29;24;0.0;25.8;15.3;19.904166666666672
Barra do Turvo;2010;12;3;24;10.2;31.3;18.6;22.21666666666667
Barra do Turvo;2010;12;30;24;1.4;24.4;15.5;19.279166666666665
Barra do Turvo;2010;12;31;24;11.6;25.7;16.0;19.845833333333335
Barra do Turvo;2010;12;4;24;11.8;25.2;19.1;20.80833333333333
Barra do Turvo;2010;12;5;24;13.4;23.4;19.1;20.26666666666667
Barra do Turvo;2010;12;6;24;4.0;19.8;16.1;17.937499999999996
Barra do Turvo;2010;12;7;24;0.4;24.5;15.7;19.149999999999995
Barra do Turvo;2010;12;8;24;0.4;30.8;19.4;23.941666666666663
Barra do Turvo;2010;12;9;24;2.0;23.4;17.4;20.412500000000005
Barra do Turvo;2010;2;1;24;0.8;31.0;17.4;23.470833333333328
Barra do Turvo;2010;2;10;24;7.4;25.9;19.1;21.579166666666666
Barra do Turvo;2010;2;11;24;2.6;29.2;20.0;22.462500000000002
Barra do Turvo;2010;2;12;24;1.0;27.6;19.4;22.245833333333334
Barra do Turvo;2010;2;13;24;0.6000000000000001;31.7;19.1;24.204166666666666
Barra do Turvo;2010;2;14;24;0.0;32.0;17.4;23.824999999999992
Barra do Turvo;2010;2;15;24;0.2;31.9;19.3;24.883333333333336
Barra do Turvo;2010;2;16;24;1.2;29.8;20.7;24.149999999999995
Barra do Turvo;2010;2;17;24;26.400000000000006;25.4;19.6;21.97083333333333
Barra do Turvo;2010;2;18;24;74.39999999999999;26.1;19.6;21.329166666666666
Barra do Turvo;2010;2;19;24;8.800000000000002;27.0;20.3;22.491666666666664
Barra do Turvo;2010;2;2;24;0.0;32.9;19.1;24.608333333333334
Barra do Turvo;2010;2;20;24;11.0;29.1;19.2;23.10833333333333
Barra do Turvo;2010;2;21;24;0.0;31.2;18.6;24.129166666666666
Barra do Turvo;2010;2;22;24;0.0;31.3;21.1;24.712499999999995
Barra do Turvo;2010;2;23;24;0.0;31.5;20.5;24.058333333333326
Barra do Turvo;2010;2;24;24;6.6;30.8;20.0;23.175
Barra do Turvo;2010;2;25;24;38.20000000000001;21.9;16.2;17.737499999999994
Barra do Turvo;2010;2;26;24;5.800000000000002;21.6;16.3;17.958333333333336
Barra do Turvo;2010;2;27;24;1.0;22.0;15.1;18.15833333333333
Barra do Turvo;2010;2;28;24;12.6;22.3;17.9;19.09583333333333
Barra do Turvo;2010;2;3;24;0.0;33.7;18.2;25.025000000000002
Barra do Turvo;2010;2;4;24;0.2;34.2;19.7;24.995833333333337
Barra do Turvo;2010;2;5;24;5.4;33.5;18.8;24.28333333333333
Barra do Turvo;2010;2;6;24;0.2;32.9;16.6;24.191666666666666
Barra do Turvo;2010;2;7;24;0.0;33.4;19.8;25.8125
Barra do Turvo;2010;2;8;24;0.0;33.0;20.6;25.983333333333338
Barra do Turvo;2010;2;9;24;20.2;28.6;19.4;21.625
Barra do Turvo;2010;3;1;24;15.399999999999999;23.5;16.4;19.020833333333325
Barra do Turvo;2010;3;10;24;0.0;31.2;17.0;22.6375
Barra do Turvo;2010;3;11;24;0.2;31.0;19.0;23.437499999999996
Barra do Turvo;2010;3;12;24;0.2;31.0;19.8;23.89166666666667
Barra do Turvo;2010;3;13;24;0.0;31.0;20.5;24.358333333333338
Barra do Turvo;2010;3;14;24;25.2;26.3;17.4;20.320833333333333
Barra do Turvo;2010;3;15;24;0.4;26.1;17.4;20.499999999999996
Barra do Turvo;2010;3;16;24;0.0;24.0;16.8;20.329166666666662
Barra do Turvo;2010;3;17;24;8.0;24.9;17.2;19.98333333333333
Barra do Turvo;2010;3;18;24;1.4;24.2;13.2;18.450000000000003
Barra do Turvo;2010;3;19;24;0.2;29.0;16.5;22.33333333333333
Barra do Turvo;2010;3;2;24;9.0;24.7;16.7;19.320833333333333
Barra do Turvo;2010;3;20;24;7.6000000000000005;30.4;19.1;22.666666666666668
Barra do Turvo;2010;3;21;24;0.2;28.6;17.5;21.891666666666666
Barra do Turvo;2010;3;22;24;0.0;26.9;19.7;22.27083333333333
Barra do Turvo;2010;3;23;24;0.0;27.5;15.3;20.916666666666664
Barra do Turvo;2010;3;24;24;11.8;28.9;20.0;22.95416666666667
Barra do Turvo;2010;3;25;24;7.400000000000001;23.4;19.9;20.991666666666667
Barra do Turvo;2010;3;26;24;2.0;24.9;20.3;21.54166666666666
Barra do Turvo;2010;3;27;24;7.200000000000001;23.1;19.5;21.045833333333334
Barra do Turvo;2010;3;28;24;13.2;26.3;19.5;21.5625
Barra do Turvo;2010;3;29;24;43.6;25.0;18.4;19.95
Barra do Turvo;2010;3;3;24;4.200000000000001;25.9;15.6;19.574999999999996
Barra do Turvo;2010;3;30;24;0.4;24.9;18.5;20.175
Barra do Turvo;2010;3;31;24;0.0;26.4;16.7;20.308333333333334
Barra do Turvo;2010;3;4;24;8.999999999999998;24.9;19.1;20.475
Barra do Turvo;2010;3;5;24;22.4;25.6;18.0;20.791666666666668
Barra do Turvo;2010;3;6;24;30.0;24.1;16.4;18.91666666666666
Barra do Turvo;2010;3;7;24;5.0;23.2;15.9;18.745833333333334
Barra do Turvo;2010;3;8;24;4.2;25.7;16.3;20.116666666666667
Barra do Turvo;2010;3;9;24;0.2;29.0;17.5;21.433333333333326
Barra do Turvo;2010;4;1;24;3.2;26.1;15.4;20.0625
Barra do Turvo;2010;4;10;24;0.6000000000000001;20.5;12.1;15.729166666666663
Barra do Turvo;2010;4;11;24;2.2;22.9;12.3;16.30416666666667
Barra do Turvo;2010;4;12;24;1.4;23.0;10.8;15.899999999999999
Barra do Turvo;2010;4;13;24;0.2;24.9;11.4;16.762500000000003
Barra do Turvo;2010;4;14;24;0.2;24.8;11.4;17.216666666666665
Barra do Turvo;2010;4;15;24;0.0;25.6;14.4;18.64166666666667
Barra do Turvo;2010;4;16;24;0.0;27.7;16.7;20.516666666666666
Barra do Turvo;2010;4;17;24;0.2;28.1;13.2;19.89166666666667
Barra do Turvo;2010;4;18;24;0.0;28.2;13.0;18.849999999999998
Barra do Turvo;2010;4;19;24;0.2;28.2;11.3;18.275000000000002
Barra do Turvo;2010;4;2;24;0.0;25.3;13.8;18.70833333333333
Barra do Turvo;2010;4;20;24;0.2;28.9;15.0;20.624999999999996
Barra do Turvo;2010;4;21;24;0.2;28.7;13.9;20.316666666666666
Barra do Turvo;2010;4;22;24;0.0;28.1;19.2;21.912499999999998
Barra do Turvo;2010;4;23;24;80.39999999999999;20.0;16.7;18.229166666666664
Barra do Turvo;2010;4;24;24;6.800000000000002;19.7;15.6;17.1125
Barra do Turvo;2010;4;25;24;1.0;23.6;0.0;13.016666666666664
Barra do Turvo;2010;4;26;24;8.8;26.7;0.0;14.6875
Barra do Turvo;2010;4;27;24;1.5999999999999999;22.6;16.4;18.991666666666664
Barra do Turvo;2010;4;28;24;0.2;20.5;15.3;16.875000000000004
Barra do Turvo;2010;4;29;24;1.4000000000000001;17.7;15.7;16.379166666666666
Barra do Turvo;2010;4;3;24;7.200000000000001;24.1;17.8;20.308333333333334
Barra do Turvo;2010;4;30;24;0.0;21.8;0.0;12.587499999999997
Barra do Turvo;2010;4;4;24;20.6;22.2;19.3;20.36666666666667
Barra do Turvo;2010;4;5;24;17.4;19.3;13.7;16.42916666666667
Barra do Turvo;2010;4;6;24;53.00000000000001;14.2;12.3;13.587500000000004
Barra do Turvo;2010;4;7;24;11.799999999999999;18.4;12.3;14.324999999999998
Barra do Turvo;2010;4;8;24;15.6;18.2;12.8;14.629166666666668
Barra do Turvo;2010;4;9;24;11.4;19.1;13.4;15.158333333333333
